item,task,worker,tstart,tproc
45,3,2,11401.200000,42.600000
42,36,1,11415.600000,21.000000
47,12,6,11419.200000,30.600000
43,29,3,11422.200000,14.400000
41,45,4,11427.000000,100.800000
44,27,0,11430.000000,60.000000
42,37,3,11436.600000,57.600000
43,30,1,11436.600000,25.200000
45,24,2,11443.800000,14.400000
46,3,6,11449.800000,42.600000
45,25,2,11458.200000,29.400000
43,31,1,11461.800000,15.000000
40,49,5,11466.000000,6.000000
40,50,5,11472.000000,3.600000
40,51,5,11475.600000,3.600000
43,32,1,11476.800000,30.000000
40,52,5,11479.200000,37.800000
45,26,2,11487.600000,31.200000
44,28,0,11490.000000,43.800000
46,24,6,11492.400000,14.400000
47,1,3,11494.200000,15.600000
42,38,6,11506.800000,22.800000
43,33,1,11506.800000,25.200000
46,25,3,11509.800000,29.400000
40,53,5,11517.000000,10.800000
45,14,2,11518.800000,14.400000
40,54,4,11527.800000,51.000000
47,7,5,11527.800000,16.800000
41,46,6,11529.600000,97.800000
42,39,1,11532.000000,7.200000
43,34,2,11533.200000,18.000000
44,19,0,11533.800000,18.600000
42,40,3,11539.200000,25.800000
45,4,1,11539.200000,91.200000
46,26,5,11544.600000,31.200000
43,35,2,11551.200000,18.000000
44,14,0,11552.400000,14.400000
42,41,3,11565.000000,9.600000
44,20,0,11566.800000,8.400000
43,36,2,11569.200000,21.000000
42,42,3,11574.600000,21.000000
44,21,0,11575.200000,18.000000
46,14,5,11575.800000,14.400000
40,55,4,11578.800000,66.000000
43,37,5,11590.200000,57.600000
46,17,2,11590.200000,12.000000
44,22,0,11593.200000,18.000000
42,43,3,11595.600000,10.800000
46,18,2,11602.200000,21.000000
42,44,3,11606.400000,82.800000
44,23,0,11611.200000,18.000000
46,19,2,11623.200000,18.600000
41,47,6,11627.400000,80.400000
44,29,0,11629.200000,14.400000
45,27,1,11630.400000,60.000000
46,4,2,11641.800000,91.200000
44,15,0,11643.600000,6.000000
47,8,4,11644.800000,35.400000
48,12,5,11647.800000,30.600000
49,11,0,11649.600000,31.200000
48,16,5,11678.400000,18.000000
47,9,4,11680.200000,21.600000
49,12,0,11680.800000,30.600000
42,45,3,11689.200000,100.800000
43,38,1,11690.400000,22.800000
45,17,5,11696.400000,12.000000
47,2,4,11701.800000,16.800000
41,48,6,11707.800000,72.000000
45,5,5,11708.400000,87.600000
48,1,0,11711.400000,15.600000
43,39,1,11713.200000,7.200000
44,30,4,11718.600000,25.200000
43,40,1,11720.400000,25.800000
47,24,0,11727.000000,14.400000
46,27,2,11733.000000,60.000000
47,25,0,11741.400000,29.400000
44,31,4,11743.800000,15.000000
43,41,1,11746.200000,9.600000
43,42,1,11755.800000,21.000000
44,32,4,11758.800000,30.000000
47,17,0,11770.800000,12.000000
43,43,1,11776.800000,10.800000
41,49,6,11779.800000,6.000000
47,18,0,11782.800000,21.000000
41,50,6,11785.800000,3.600000
43,44,1,11787.600000,82.800000
44,33,4,11788.800000,25.200000
41,51,6,11789.400000,3.600000
42,46,3,11790.000000,97.800000
41,52,6,11793.000000,37.800000
46,5,2,11793.000000,87.600000
45,6,5,11796.000000,55.200000
47,13,0,11803.800000,94.800000
44,34,4,11814.000000,18.000000
41,53,6,11830.800000,10.800000
44,35,4,11832.000000,18.000000
41,54,6,11841.600000,51.000000
44,36,4,11850.000000,21.000000
45,10,5,11851.200000,36.600000
43,45,1,11870.400000,100.800000
44,37,4,11871.000000,57.600000
46,6,2,11880.600000,55.200000
42,47,3,11887.800000,80.400000
45,28,5,11887.800000,43.800000
48,7,6,11892.600000,16.800000
47,14,0,11898.600000,14.400000
48,13,6,11909.400000,94.800000
47,15,0,11913.000000,6.000000
49,16,0,11919.000000,18.000000
50,1,4,11928.600000,15.600000
44,38,5,11931.600000,22.800000
41,55,2,11935.800000,66.000000
45,18,0,11937.000000,21.000000
46,10,4,11944.200000,36.600000
44,39,5,11954.400000,7.200000
45,29,0,11958.000000,14.400000
44,40,5,11961.600000,25.800000
42,48,3,11968.200000,72.000000
43,46,1,11971.200000,97.800000
45,19,0,11972.400000,18.600000
46,20,4,11980.800000,8.400000
44,41,5,11987.400000,9.600000
46,15,4,11989.200000,6.000000
45,20,0,11991.000000,8.400000
46,21,4,11995.200000,18.000000
44,42,5,11997.000000,21.000000
45,15,0,11999.400000,6.000000
47,3,2,12001.800000,42.600000
48,8,6,12004.200000,35.400000
49,13,0,12005.400000,94.800000
45,21,4,12013.200000,18.000000
44,43,5,12018.000000,10.800000
44,44,5,12028.800000,82.800000
45,22,4,12031.200000,18.000000
46,22,6,12039.600000,18.000000
42,49,3,12040.200000,6.000000
47,26,2,12044.400000,31.200000
42,50,3,12046.200000,3.600000
45,23,4,12049.200000,18.000000
42,51,3,12049.800000,3.600000
42,52,3,12053.400000,37.800000
46,23,6,12057.600000,18.000000
48,9,4,12067.200000,21.600000
43,47,1,12069.000000,80.400000
45,30,6,12075.600000,25.200000
47,19,2,12075.600000,18.600000
48,2,4,12088.800000,16.800000
42,53,3,12091.200000,10.800000
47,20,2,12094.200000,8.400000
46,28,0,12100.200000,43.800000
45,31,6,12100.800000,15.000000
42,54,3,12102.000000,51.000000
47,21,2,12102.600000,18.000000
48,3,4,12105.600000,42.600000
49,1,5,12111.600000,15.600000
45,32,6,12115.800000,30.000000
44,45,2,12120.600000,100.800000
47,22,5,12127.200000,18.000000
46,29,0,12144.000000,14.400000
47,4,5,12145.200000,91.200000
49,7,6,12145.800000,16.800000
45,33,4,12148.200000,25.200000
43,48,1,12149.400000,72.000000
48,4,3,12153.000000,91.200000
50,16,0,12158.400000,18.000000
49,8,6,12162.600000,35.400000
42,55,4,12173.400000,66.000000
45,34,0,12176.400000,18.000000
45,35,0,12194.400000,18.000000
49,2,6,12198.000000,16.800000
45,36,0,12212.400000,21.000000
49,24,6,12214.800000,14.400000
43,49,1,12221.400000,6.000000
50,11,2,12221.400000,31.200000
43,50,1,12227.400000,3.600000
49,3,6,12229.200000,42.600000
43,51,1,12231.000000,3.600000
45,37,0,12233.400000,57.600000
43,52,1,12234.600000,37.800000
44,46,5,12236.400000,97.800000
47,5,4,12239.400000,87.600000
46,30,3,12244.200000,25.200000
48,5,2,12252.600000,87.600000
46,31,3,12269.400000,15.000000
49,25,6,12271.800000,29.400000
43,53,1,12272.400000,10.800000
43,54,1,12283.200000,51.000000
46,32,3,12284.400000,30.000000
50,12,0,12291.000000,30.600000
49,26,6,12301.200000,31.200000
45,38,3,12314.400000,22.800000
50,7,0,12321.600000,16.800000
46,33,4,12327.000000,25.200000
47,6,6,12332.400000,55.200000
49,4,5,12334.200000,91.200000
51,16,1,12334.200000,18.000000
45,39,3,12337.200000,7.200000
50,13,0,12338.400000,94.800000
43,55,2,12340.200000,66.000000
45,40,3,12344.400000,25.800000
44,47,4,12352.200000,80.400000
46,34,1,12352.200000,18.000000
45,41,3,12370.200000,9.600000
46,35,1,12370.200000,18.000000
45,42,3,12379.800000,21.000000
47,10,6,12387.600000,36.600000
46,36,1,12388.200000,21.000000
45,43,3,12400.800000,10.800000
48,6,2,12406.200000,55.200000
46,37,1,12409.200000,57.600000
45,44,3,12411.600000,82.800000
47,23,6,12424.200000,18.000000
49,5,5,12425.400000,87.600000
44,48,4,12432.600000,72.000000
50,8,0,12433.200000,35.400000
47,27,6,12442.200000,60.000000
48,10,2,12461.400000,36.600000
46,38,1,12466.800000,22.800000
50,9,0,12468.600000,21.600000
46,39,1,12489.600000,7.200000
50,2,0,12490.200000,16.800000
45,45,3,12494.400000,100.800000
46,40,1,12496.800000,25.800000
48,24,2,12498.000000,14.400000
47,28,6,12502.200000,43.800000
44,49,4,12504.600000,6.000000
50,14,0,12507.000000,14.400000
44,50,4,12510.600000,3.600000
48,25,2,12512.400000,29.400000
49,27,5,12513.000000,60.000000
44,51,4,12514.200000,3.600000
44,52,4,12517.800000,37.800000
50,3,0,12521.400000,42.600000
46,41,1,12522.600000,9.600000
46,42,1,12532.200000,21.000000
48,26,2,12541.800000,31.200000
47,29,6,12546.000000,14.400000
46,43,1,12553.200000,10.800000
44,53,4,12555.600000,10.800000
47,30,6,12560.400000,25.200000
46,44,1,12564.000000,82.800000
50,24,0,12564.000000,14.400000
44,54,4,12566.400000,51.000000
48,27,5,12573.000000,60.000000
49,6,2,12573.000000,55.200000
50,25,0,12578.400000,29.400000
47,31,6,12585.600000,15.000000
51,11,3,12595.200000,31.200000
45,46,6,12600.600000,97.800000
50,26,0,12607.800000,31.200000
52,16,4,12617.400000,18.000000
44,55,3,12626.400000,66.000000
49,9,2,12628.200000,21.600000
47,32,5,12633.000000,30.000000
48,14,4,12635.400000,14.400000
50,17,0,12639.000000,12.000000
46,45,1,12646.800000,100.800000
48,15,4,12649.800000,6.000000
49,10,2,12649.800000,36.600000
50,18,0,12651.000000,21.000000
48,17,4,12655.800000,12.000000
47,33,5,12663.000000,25.200000
48,28,4,12667.800000,43.800000
50,15,0,12672.000000,6.000000
51,12,0,12678.000000,30.600000
49,14,2,12686.400000,14.400000
47,34,5,12688.200000,18.000000
50,19,3,12692.400000,18.600000
45,47,6,12698.400000,80.400000
49,28,2,12700.800000,43.800000
47,35,5,12706.200000,18.000000
51,1,0,12708.600000,15.600000
50,20,3,12711.000000,8.400000
48,18,4,12711.600000,21.000000
50,4,3,12719.400000,91.200000
47,36,5,12724.200000,21.000000
51,7,0,12724.200000,16.800000
48,19,4,12732.600000,18.600000
51,8,0,12741.000000,35.400000
49,29,2,12744.600000,14.400000
47,37,5,12745.200000,57.600000
46,46,1,12747.600000,97.800000
48,20,4,12751.200000,8.400000
49,17,2,12759.000000,12.000000
48,21,4,12759.600000,18.000000
49,18,2,12771.000000,21.000000
51,9,0,12776.400000,21.600000
48,22,4,12777.600000,18.000000
45,48,6,12778.800000,72.000000
49,19,2,12792.000000,18.600000
48,23,4,12795.600000,18.000000
51,2,0,12798.000000,16.800000
52,11,5,12802.800000,31.200000
47,38,3,12810.600000,22.800000
49,20,2,12810.600000,8.400000
48,29,4,12813.600000,14.400000
50,5,0,12814.800000,87.600000
49,15,2,12819.000000,6.000000
53,1,2,12825.000000,15.600000
51,24,4,12828.000000,14.400000
47,39,3,12833.400000,7.200000
48,30,5,12834.000000,25.200000
47,40,3,12840.600000,25.800000
49,21,2,12840.600000,18.000000
51,25,4,12842.400000,29.400000
52,12,1,12845.400000,30.600000
45,49,6,12850.800000,6.000000
45,50,6,12856.800000,3.600000
46,47,2,12858.600000,80.400000
48,31,5,12859.200000,15.000000
45,51,6,12860.400000,3.600000
45,52,6,12864.000000,37.800000
47,41,3,12866.400000,9.600000
49,22,4,12871.800000,18.000000
48,32,5,12874.200000,30.000000
47,42,3,12876.000000,21.000000
51,13,1,12876.000000,94.800000
49,23,4,12889.800000,18.000000
47,43,3,12897.000000,10.800000
45,53,6,12901.800000,10.800000
50,6,0,12902.400000,55.200000
48,33,5,12904.200000,25.200000
47,44,3,12907.800000,82.800000
49,30,4,12907.800000,25.200000
45,54,6,12912.600000,51.000000
48,34,5,12929.400000,18.000000
49,31,4,12933.000000,15.000000
46,48,2,12939.000000,72.000000
48,35,5,12947.400000,18.000000
49,32,4,12948.000000,30.000000
50,10,0,12957.600000,36.600000
45,55,6,12963.600000,66.000000
48,36,5,12965.400000,21.000000
51,3,1,12970.800000,42.600000
52,13,4,12978.000000,94.800000
48,37,5,12986.400000,57.600000
53,16,3,12990.600000,18.000000
50,27,0,12994.200000,60.000000
53,7,3,13008.600000,16.800000
46,49,2,13011.000000,6.000000
47,45,1,13013.400000,100.800000
46,50,2,13017.000000,3.600000
46,51,2,13020.600000,3.600000
46,52,2,13024.200000,37.800000
49,33,3,13025.400000,25.200000
51,26,6,13029.600000,31.200000
53,8,5,13044.000000,35.400000
49,34,3,13050.600000,18.000000
48,38,0,13054.200000,22.800000
50,21,6,13060.800000,18.000000
46,53,2,13062.000000,10.800000
49,35,3,13068.600000,18.000000
46,54,4,13072.800000,51.000000
51,4,2,13072.800000,91.200000
48,39,0,13077.000000,7.200000
50,28,6,13078.800000,43.800000
52,1,5,13079.400000,15.600000
48,40,0,13084.200000,25.800000
49,36,3,13086.600000,21.000000
52,7,5,13095.000000,16.800000
53,11,3,13107.600000,31.200000
48,41,0,13110.000000,9.600000
49,37,5,13111.800000,57.600000
52,8,1,13114.200000,35.400000
48,42,0,13119.600000,21.000000
47,46,6,13122.600000,97.800000
46,55,4,13123.800000,66.000000
50,22,3,13138.800000,18.000000
48,43,0,13140.600000,10.800000
52,9,1,13149.600000,21.600000
48,44,0,13151.400000,82.800000
50,23,3,13156.800000,18.000000
51,5,2,13164.000000,87.600000
49,38,5,13169.400000,22.800000
52,2,1,13171.200000,16.800000
50,29,3,13174.800000,14.400000
52,3,1,13188.000000,42.600000
53,12,3,13189.200000,30.600000
54,11,4,13189.800000,31.200000
49,39,5,13192.200000,7.200000
49,40,5,13199.400000,25.800000
50,30,3,13219.800000,25.200000
53,13,6,13220.400000,94.800000
47,47,4,13221.000000,80.400000
49,41,5,13225.200000,9.600000
52,24,1,13230.600000,14.400000
48,45,0,13234.200000,100.800000
49,42,5,13234.800000,21.000000
50,31,3,13245.000000,15.000000
52,25,1,13245.000000,29.400000
51,6,2,13251.600000,55.200000
49,43,5,13255.800000,10.800000
50,32,3,13260.000000,30.000000
49,44,5,13266.600000,82.800000
52,14,1,13274.400000,14.400000
52,17,1,13288.800000,12.000000
54,12,3,13290.000000,30.600000
52,4,1,13300.800000,91.200000
47,48,4,13301.400000,72.000000
50,33,2,13306.800000,25.200000
51,27,6,13315.200000,60.000000
53,2,3,13320.600000,16.800000
50,34,2,13332.000000,18.000000
54,16,0,13335.000000,18.000000
53,3,3,13337.400000,42.600000
49,45,5,13349.400000,100.800000
55,1,2,13350.000000,15.600000
50,35,0,13353.000000,18.000000
54,1,2,13365.600000,15.600000
50,36,0,13371.000000,21.000000
47,49,4,13373.400000,6.000000
48,46,6,13375.200000,97.800000
47,50,4,13379.400000,3.600000
51,10,3,13380.000000,36.600000
53,9,2,13381.200000,21.600000
47,51,4,13383.000000,3.600000
47,52,4,13386.600000,37.800000
50,37,1,13392.000000,57.600000
52,5,0,13392.000000,87.600000
53,4,2,13402.800000,91.200000
51,14,3,13416.600000,14.400000
47,53,4,13424.400000,10.800000
51,17,3,13431.000000,12.000000
47,54,4,13435.200000,51.000000
51,18,3,13443.000000,21.000000
54,7,1,13449.600000,16.800000
55,11,5,13450.200000,31.200000
51,19,3,13464.000000,18.600000
54,8,1,13466.400000,35.400000
49,46,6,13473.000000,97.800000
48,47,0,13479.600000,80.400000
52,6,5,13481.400000,55.200000
51,20,3,13482.600000,8.400000
47,55,4,13486.200000,66.000000
51,15,3,13491.000000,6.000000
50,38,2,13494.000000,22.800000
53,24,3,13497.000000,14.400000
54,2,1,13501.800000,16.800000
53,25,3,13511.400000,29.400000
50,39,2,13516.800000,7.200000
51,28,1,13518.600000,43.800000
50,40,2,13524.000000,25.800000
52,10,5,13536.600000,36.600000
53,5,3,13540.800000,87.600000
50,41,2,13549.800000,9.600000
54,3,4,13552.200000,42.600000
50,42,2,13559.400000,21.000000
48,48,0,13560.000000,72.000000
51,29,1,13562.400000,14.400000
55,12,6,13570.800000,30.600000
52,18,5,13573.200000,21.000000
56,16,1,13576.800000,18.000000
50,43,2,13580.400000,10.800000
50,44,2,13591.200000,82.800000
52,15,5,13594.200000,6.000000
49,47,4,13594.800000,80.400000
54,13,1,13594.800000,94.800000
56,1,5,13600.200000,15.600000
55,13,6,13601.400000,94.800000
56,7,5,13615.800000,16.800000
51,21,3,13628.400000,18.000000
48,49,0,13632.000000,6.000000
53,14,5,13632.600000,14.400000
48,50,0,13638.000000,3.600000
48,51,0,13641.600000,3.600000
48,52,0,13645.200000,37.800000
51,22,3,13646.400000,18.000000
52,26,5,13647.000000,31.200000
51,23,3,13664.400000,18.000000
50,45,2,13674.000000,100.800000
49,48,4,13675.200000,72.000000
52,19,5,13678.200000,18.600000
53,17,3,13682.400000,12.000000
48,53,0,13683.000000,10.800000
51,30,1,13689.600000,25.200000
48,54,0,13693.800000,51.000000
53,18,3,13694.400000,21.000000
54,4,6,13696.200000,91.200000
52,20,5,13696.800000,8.400000
52,21,5,13705.200000,18.000000
51,31,1,13714.800000,15.000000
53,15,3,13715.400000,6.000000
55,16,3,13721.400000,18.000000
52,22,5,13723.200000,18.000000
51,32,1,13729.800000,30.000000
53,6,3,13739.400000,55.200000
52,23,5,13741.200000,18.000000
55,7,0,13744.800000,16.800000
48,55,4,13747.200000,66.000000
56,8,5,13759.200000,35.400000
52,27,1,13759.800000,60.000000
55,8,0,13761.600000,35.400000
49,49,2,13774.800000,6.000000
49,50,2,13780.800000,3.600000
49,51,2,13784.400000,3.600000
50,46,6,13787.400000,97.800000
49,52,2,13788.000000,37.800000
51,33,3,13794.600000,25.200000
53,10,5,13794.600000,36.600000
54,5,0,13797.000000,87.600000
55,9,4,13813.200000,21.600000
51,34,3,13819.800000,18.000000
52,28,1,13819.800000,43.800000
49,53,2,13825.800000,10.800000
53,26,5,13831.200000,31.200000
55,2,4,13834.800000,16.800000
49,54,2,13836.600000,51.000000
51,35,3,13837.800000,18.000000
55,3,4,13851.600000,42.600000
51,36,3,13855.800000,21.000000
53,19,5,13862.400000,18.600000
52,29,1,13863.600000,14.400000
51,37,3,13876.800000,57.600000
52,30,1,13878.000000,25.200000
53,20,5,13881.000000,8.400000
54,6,0,13884.600000,55.200000
50,47,6,13885.200000,80.400000
56,2,2,13887.600000,16.800000
53,27,5,13889.400000,60.000000
49,55,4,13894.200000,66.000000
52,31,1,13903.200000,15.000000
55,24,2,13904.400000,14.400000
52,32,1,13918.200000,30.000000
55,25,2,13918.800000,29.400000
57,1,3,13934.400000,15.600000
54,9,0,13939.800000,21.600000
51,38,1,13948.200000,22.800000
55,14,2,13948.200000,14.400000
53,28,5,13949.400000,43.800000
56,24,3,13950.000000,14.400000
52,33,4,13960.200000,25.200000
54,10,0,13961.400000,36.600000
55,26,2,13962.600000,31.200000
56,25,3,13964.400000,29.400000
50,48,6,13965.600000,72.000000
51,39,1,13971.000000,7.200000
51,40,1,13978.200000,25.800000
52,34,4,13985.400000,18.000000
53,21,5,13993.200000,18.000000
55,4,3,13993.800000,91.200000
56,3,2,13993.800000,42.600000
54,24,0,13998.000000,14.400000
57,7,4,14003.400000,16.800000
51,41,1,14004.000000,9.600000
53,22,5,14011.200000,18.000000
52,35,0,14012.400000,18.000000
51,42,1,14013.600000,21.000000
54,14,4,14020.200000,14.400000
53,23,5,14029.200000,18.000000
52,36,0,14030.400000,21.000000
51,43,4,14034.600000,10.800000
54,25,1,14034.600000,29.400000
56,4,2,14036.400000,91.200000
50,49,6,14037.600000,6.000000
50,50,6,14043.600000,3.600000
51,44,4,14045.400000,82.800000
50,51,5,14047.200000,3.600000
57,8,6,14047.200000,35.400000
50,52,5,14050.800000,37.800000
52,37,0,14051.400000,57.600000
53,29,1,14064.000000,14.400000
54,26,1,14078.400000,31.200000
57,11,6,14082.600000,31.200000
53,30,3,14085.000000,25.200000
50,53,5,14088.600000,10.800000
50,54,5,14099.400000,51.000000
55,5,0,14109.000000,87.600000
54,17,1,14109.600000,12.000000
52,38,3,14110.200000,22.800000
57,12,6,14113.800000,30.600000
54,18,1,14121.600000,21.000000
53,31,2,14127.600000,15.000000
51,45,4,14128.200000,100.800000
52,39,3,14133.000000,7.200000
52,40,3,14140.200000,25.800000
53,32,1,14142.600000,30.000000
54,27,2,14142.600000,60.000000
56,5,6,14144.400000,87.600000
57,16,5,14150.400000,18.000000
52,41,3,14166.000000,9.600000
57,2,5,14168.400000,16.800000
58,16,1,14172.600000,18.000000
52,42,3,14175.600000,21.000000
57,13,5,14185.200000,94.800000
58,1,1,14190.600000,15.600000
50,55,3,14196.600000,66.000000
52,43,0,14196.600000,10.800000
54,28,2,14202.600000,43.800000
55,17,1,14206.200000,12.000000
52,44,0,14207.400000,82.800000
55,18,1,14218.200000,21.000000
53,33,4,14229.000000,25.200000
56,6,6,14232.000000,55.200000
55,15,1,14239.200000,6.000000
58,7,1,14245.200000,16.800000
51,46,2,14246.400000,97.800000
53,34,4,14254.200000,18.000000
54,19,1,14262.000000,18.600000
55,6,3,14262.600000,55.200000
53,35,4,14272.200000,18.000000
57,14,5,14280.000000,14.400000
54,20,1,14280.600000,8.400000
56,26,6,14287.200000,31.200000
54,21,1,14289.000000,18.000000
53,36,4,14290.200000,21.000000
58,8,0,14290.200000,35.400000
57,24,5,14294.400000,14.400000
52,45,1,14307.000000,100.800000
54,22,5,14308.800000,18.000000
53,37,4,14311.200000,57.600000
55,27,3,14317.800000,60.000000
56,11,6,14318.400000,31.200000
57,3,0,14325.600000,42.600000
54,23,5,14326.800000,18.000000
58,2,2,14344.200000,16.800000
54,29,5,14344.800000,14.400000
51,47,6,14349.600000,80.400000
54,30,5,14359.200000,25.200000
56,12,2,14361.000000,30.600000
57,25,0,14368.200000,29.400000
58,3,4,14368.800000,42.600000
53,38,3,14377.800000,22.800000
54,31,5,14384.400000,15.000000
55,10,2,14391.600000,36.600000
56,17,0,14397.600000,12.000000
54,32,5,14399.400000,30.000000
53,39,3,14400.600000,7.200000
52,46,3,14407.800000,97.800000
53,40,1,14407.800000,25.800000
56,9,0,14409.600000,21.600000
57,26,4,14411.400000,31.200000
58,24,2,14428.200000,14.400000
54,15,5,14429.400000,6.000000
51,48,6,14430.000000,72.000000
55,28,0,14431.200000,43.800000
53,41,1,14433.600000,9.600000
54,33,5,14435.400000,25.200000
56,10,4,14442.600000,36.600000
57,9,2,14442.600000,21.600000
53,42,1,14443.200000,21.000000
54,34,5,14460.600000,18.000000
53,43,1,14464.200000,10.800000
57,17,2,14464.200000,12.000000
53,44,1,14475.000000,82.800000
55,19,0,14475.000000,18.600000
57,4,2,14476.200000,91.200000
54,35,5,14478.600000,18.000000
56,18,4,14479.200000,21.000000
55,20,0,14493.600000,8.400000
54,36,5,14496.600000,21.000000
56,19,4,14500.200000,18.600000
51,49,6,14502.000000,6.000000
55,21,0,14502.000000,18.000000
58,4,3,14505.600000,91.200000
51,50,6,14508.000000,3.600000
51,51,6,14511.600000,3.600000
51,52,6,14515.200000,37.800000
52,47,5,14517.600000,80.400000
54,37,4,14518.800000,57.600000
55,22,0,14520.000000,18.000000
